date‎text
2004-06-25‎Okay, so this is new.  Tell me what you think? Should I continue this new blog thingy?  Well, if you are ever wondering what is up with me, and you just have no idea, and you really wanna know (like this is ever going to happen... ptshh) then you can just come here!!!  Cool huh!!?  You should also put my cell phone into your little 'remember these numbers' list, because I don't have any callers, and I'm quite lonely. (like anyone is going to do that one too..[rolls eyes])    So today is June 25th, 2004.  It's my mother's birthday and she is 46.  I actually just turned 16 myself on the 21st, so that feels good. :)    I currently have a job that is really time consuming, and I feel as if I have no free time what-so-ever.  I think I actually need some caffeine.  Basically all I do is call people and ask if they would like a web demonstration of either the BlueWare Wellness Connection, which is an electronic medical records system, or the BlueWare Transcription System.  Or I just do whatever my superiors tell me to do.  Either way, I get paid a decent $6.50 an hour, which is better than most other places I could work.  And yes, my mother is my boss... Which makes it fun both at home and at the office.  But I love her, I don't know what I'm saying.    Hmm... a little about me, I suppose would be good.  Let's see...  I was born in Grand Rapids, Michigan.  I'm 16 years old, I have blue eyes, and blondish hair.  I had metal in my mouth for 7 years with a result of straight, beautiful teeth, :D.  I've been to Japan twice for certain exchange programs.  I'm very much interested in Europe, art, and music.  I play drumset, trumpet, and piano.  I like to sing, but unfortunately lack talent.  And I dance in my bedroom when no one's looking. (they all make fun of me when I do it in public.)  So yeah.  You can e-mail me at misskaitlinrose@hotmail.com if you'd like.  :)  Love, Kaitlin Rose Catherine.
2004-06-26‎Hello everyone!  So yeah, I decided to pursue this cool blog thing.  I think I like it so far.  It's cute, and it's easy, and I get unlimited image storage space.  So that's cool.    Below are pictures from my Japan trip all the way home.  So if you're interested, you can take a look.  Just click on the picture for a larger view.  :) Maybe this one I'll post recently, who knows?  Anyway, enjoy the pictures, and maybe I'll come up with something witty to talk about.  Love,  Kaitlin Rose Catherine.
2004-06-26‎urlLink    The Grand Trio.  Rex, Kaitlin, and Jon.
2004-06-26‎urlLink    David, Mother, and Rex.
2004-06-26‎urlLink    I'm Home!
2004-06-26‎urlLink    Downsizing eachother after so long... (David's in the background:))
2004-06-26‎urlLink    Kaitlin's home from Japan!  I love my mommy!
2004-06-26‎urlLink    Deep thought.
2004-06-26‎urlLink    Profile.
2004-06-26‎urlLink    Kaitlin...
2004-06-26‎urlLink    Smooch!
2004-06-26‎urlLink    Kaitlin with kitty kitty.
2004-06-26‎urlLink    Kaitlin's best.
2004-06-26‎urlLink    Kaitlin and Mamirin.
2004-06-26‎urlLink    Kumiko and Mamirin.
2004-06-26‎urlLink    Parking! (keiko)
2004-06-26‎urlLink    Yay! Let's play!
2004-06-26‎urlLink    DDR!
2004-06-26‎urlLink    PuriKura.
2004-06-26‎urlLink    Kumamoto.
2004-06-26‎urlLink    The evil creature that tried to kill me.
2004-06-26‎urlLink    Kaitlin once more.
2004-06-26‎urlLink    Kaitlin again!
2004-06-26‎urlLink    Japanese school!  Daiichii Koukou!
2004-06-26‎urlLink    Japanese lunch hour.
2004-06-26‎urlLink    Kaitlin and Japanese classmate!
2004-06-26‎urlLink    Kumi!
2004-06-26‎urlLink    My best Japanese friend, Kumiko.
2004-06-26‎urlLink    Japanese Algebra class.
2004-06-26‎urlLink    Japanese cherry blossoms (sakura) with Kumamoto Castle behind them.
2004-06-26‎urlLink    Kaitlin's Japanese family.
2004-06-26‎urlLink    The evil monkey from hell that not only stole my sucker but also bit my finger.
2004-06-26‎urlLink    Mount Aso, the biggest crator in the world.
2004-06-26‎urlLink    Kaitlin again!
2004-06-26‎urlLink    Japanese landscape.
2004-06-26‎urlLink    Kaitlin in her summer school uniform.
2004-06-26‎urlLink    Kaitlin in her winter school uniform.
2004-06-26‎urlLink    Kaitlin's Japanese host mother.
2004-06-26‎urlLink    Kaitlin.
2004-06-26‎urlLink    Kaitlin, Eri, and some random Japanese kid.
2004-06-26‎urlLink    Kaitlin in downtown Kumamoto.
2004-06-26‎urlLink    My host sister, Yumi.  Age 16.
2004-06-26‎urlLink    My little host sister, Yuri.  Age 14.
2004-06-26‎urlLink    More Americans.
2004-06-26‎urlLink    American exchange students.
2004-06-26‎urlLink    Mark, Christian, and..some girl.
2004-06-26‎urlLink    Mark the Brit.
2004-06-26‎urlLink    The whole of the YFU exchange students.
2004-06-26‎urlLink    Christian smiling with teeth.
2004-06-26‎urlLink    Christian smiling with no teeth.
2004-06-26‎urlLink    Christian surprised at me with the cool Norweigian guy behind him.
2004-06-26‎urlLink    Callum in his cool kilt!
2004-06-26‎urlLink    A close up of Anne!
2004-06-26‎urlLink    Dimitri trying to beat me up because I successfully took a picture of him... twice!
2004-06-26‎urlLink    Dimitri, from France, reading his really cool (cough) Japanese dictionary.
2004-06-26‎urlLink    Callum, the Scot.
2004-06-26‎urlLink    Nick the Brit as well.
2004-06-26‎urlLink    Matt the Brit.
2004-06-26‎urlLink    These are the Korean people doing their talent at the talent show on the last day of the Tokyo stay, presenting their country.
2004-06-26‎urlLink    This is Nick from America singing a song to what looks like that one really prissy girl from America.
2004-06-26‎urlLink    Scot from Scotland. :)
2004-06-26‎urlLink    Hayley giving in.
2004-06-26‎urlLink    Hayley trying to hide from the camera.
2004-06-26‎urlLink    Here's what Anne actually looks like :)
2004-06-26‎urlLink    Here is a really cute picture of Hayley and Nick.
2004-06-26‎urlLink    Here is a picture of some Brits talking away.  That in dead center is a lovely picture of Anne.
2004-06-26‎urlLink    These were some cool Korean girls that I met on the bus to the Tokyo Olympic Center where we stayed for a week.  They were real nice.
