date‎text
2004-06-24‎On the weekend I get to get a New phone coz I droped my old phone a few to many times and it wasnt workin properly Opss!!! My new phone  that im getting as a camera so i cant take heaps of pic and put them on my web site so u can all see wich will be cool and yeh Im not getting a new number so u dont have to worry about that. Cya
2004-06-23‎Im in Computing at the moment it is pritty boring we have been learning how to make button it is really confusing..... and anoying. Its livs Birthday today which is coool we had a Party for her at recess it was heaps of fun and we ate lots of food. Tonight I have waterpolo again at 9.15 I cant be botherd to play but anyway. unfortunatly Hockey is cancelled in the mornig because the grounds are to wet which is a bugger but anyways. I am going into town in the morning with harriet to get livs present wich will be heaps of fun!!! Well I just want to say hapyy Birthday to liv and hope she had a good day!!! luv Lauren
2004-06-23‎urlLink    Liv and Meg urlLink
2004-06-23‎urlLink    Some of my Buddies urlLink
2004-06-23‎urlLink    Me and Ben urlLink
2004-06-23‎urlLink    James and Nathan urlLink
2004-06-23‎urlLink    Fleet at the start urlLink
2004-06-23‎urlLink    Fleet going down wind urlLink
2004-06-23‎urlLink    Pissed it urlLink
2004-06-23‎urlLink    Tillet Team urlLink
2004-06-23‎urlLink    NAtional Compeditors urlLink
2004-06-23‎urlLink    Mickey, Pat, Ellie and Ed urlLink
2004-06-23‎urlLink    Me and Ben rounding the mark during a race urlLink
2004-06-23‎urlLink    Me and Ben sailing down wind urlLink
2004-06-23‎urlLink    Me and ben my crew racing at the Nationals in Adelaide urlLink
2004-06-23‎urlLink    My Brother Nathan and James his helm gybimg during a race!! urlLink
2004-06-23‎urlLink    Rounding the botton Mark urlLink
2004-06-23‎urlLink    Meg, Liv, Me, Caz and Loz being bogan's urlLink
2004-06-23‎urlLink    Caz, Me and Liv  urlLink
2004-06-23‎urlLink    Me, Meg and Caz and Caz's house urlLink
2004-06-23‎urlLink    Me at Caz's urlLink
2004-06-23‎The other day i think it was tuesday some stupid girl in our class burn Angela's bag!!! Its pritty scary!!! The person must have burnt it at lunch coz aftr lunch we were at the gym so it couldnt have happened then but Angela only notice the wholes in her bag when we were about to leave school so we had to stay back n the teachers asked up if anyone new anything... I dont think any one does but yeh. It was wird coz no one smelt te plastic burning but maby some one is covering up for someone but im not sure. This is the first time in our class that somthing has happened like this but we need to watch out!!!!!
2004-06-17‎Hey Im in computing at the moment!!! YAY Jk... Well im not having a very exciting weeknd this weekend but yeh... well tonigh i am playing water polo wich should be fun but it is a bit of a bugger coz we r playing at 9.15pm but anyways... Then on Saturday we have hockey a 11 which is good coz i get to sleep in...!!! Im not sure wat im doing after that but hopfully i will do sumthin with my friends..YAY On saturday night i have my sailing prize night!!! then on sunday i am sailing it will be freezing...! Anyways cya luv loz :)
2004-06-16‎hey its Lauren! this is my web site!!
2004-07-28‎hey hanr lust wanna say happy birthday for yesterday!!!! hope u had a grat day and enjoyed the party. Your cake was soooooo yummy Dodgie is a great cook... thanx Hope u are lookig foward to the weekend and im sure well will have fun at ur party!!!! luv loz :)
2004-07-25‎In computig at the moment doing my CD cover fro my portfolio its quit fun coz im lissening to all this cool music i found on the computer. Sorry havnt written in my blog for ages which isnt very good of me... but ive been doing othet work ;). This week has been pritty confusing good amd bad things have happend. We played really shit in hockey last Saturday against St Marrys luckily we didn't lose, the score was one all. We had mid term brak last monday wich was wicked. i didnt do much except back boxer for the storage people to take coz we are renervating our house so bits are getting knoxked down and we cant fit much of our stuff in oour rooms and stuff coz i have to share with my brother!!!!!! its going to be gay that part but it will be worth it in the end. Well gtg Cya
2004-07-07‎I have had the flue for a week now and it sux!!! I have had a few days of school though which is cool!!!
2004-07-07‎Im in computing at the moment... its not that great but anyways. we have a geography test today in periods 3 and 4 wich is a bit of a bugger. Anyways liv is getting her bracers on today at like 10am wich is cool in a way and bad it another but i think they will look good on her ......:) GOODLUCK LIV!!!!!
