date‎text
2004-07-30‎"urlLink    ""Withdraw your troops, or he dies...*evil laugh*"""
2004-07-29‎urlLink    Reach, Teach, Peach ?
2004-07-28‎urlLink    *brrrirnnnggg ... brrrinngngggg....*
2004-07-28‎urlLink    *burp*
2004-07-28‎urlLink    daily dose... my best friend :)
2004-07-27‎urlLink    A daily necessity..
2004-07-26‎urlLink    A day passed by as usual... some laughs as usual... sleepy as usual...
2004-07-25‎urlLink    Thats my drink! Had dinner at Marche, sumptous meal! Thank him for the treat! Heh
2004-07-24‎urlLink    AWESOME SHOW! Excellent story line that revolves around the 2 brothers. It's a MUST watch for everyone! Bring some tissue papers along too.. really touching..
2004-07-23‎urlLink    this guy was beside me in the train, kept looking around.. had an opportunity to snap him. and so i did.
2004-07-23‎urlLink    He NEEDS extra weaponaries...
2004-07-22‎urlLink    Everywhere, everytime..
2004-07-21‎urlLink    charge!!!
2004-07-20‎urlLink    its racial harmony day! had great fun running around taking photos! haha! courtesy of vanessa!
2004-07-19‎urlLink    .
2004-07-18‎urlLink    Are people just plain creative? Or are they just finding alternatives?
2004-07-18‎good night creatures!
2004-07-18‎urlLink    sunset view from my house... beautiful.. isn't it? urlLink
2004-07-18‎urlLink    lelong lelong!!! just out from the sea! urlLink
2004-07-18‎urlLink    i see what a fly sees? urlLink
2004-08-10‎urlLink    It feels like sunday...
2004-08-09‎urlLink    Happy 39th Bday Singapore! Was down at national stadium to celebrate our nation's 39th bday! So exciting! But got bad seats! fireworks were all behind us, blocked by those scafoldings too! >
2004-08-08‎urlLink    Time flies, 4 years have passed and now, looking back at the sweet memories of my primary school photos, then, we were lively, now, pierced body parts and mini skirts. We lived in a highly influential world and it'll would be against our own human nature not to pursue it, hopefully, we'll still remember where we came from, what we've learnt from our past mistakes, it is rather important, as now, canes are no longer used, NATO(no action, talk only) has taken over. Lets be nice, have the right attitude; live the right way.
2004-08-07‎urlLink    That's Mr Tan! Putting on his blade and in the foreground, it's me on my bro's bike!
2004-08-06‎urlLink    Went cycling today with Mr Tan CC, i must say.. a very effective workout for my lazy thighs, for him also! Hah! It's been long since the last time i've been there, enjoying the sea-breeze and the smell of burning charcoal relived me from the hectic life ^_^. That shot was taken at the jetty!
2004-08-06‎"urlLink    Celebrated nation's 39th bday in sch today, as usual.. running around taking "" not so artistic "" photos, manged to get some nice shots though. Whee! Long weekend! got to study! Boo."
2004-08-05‎"urlLink    "" but is this burning.. an eternal flame... say my name, sunshines through the rain, of all life so lonely, then come and ease the pain, i don't want to lose this feeling.. "" - Eternal Flames"
2004-08-04‎urlLink    A day of Chef Lin! Check it out! click on thumbnail for enlarged image! urlLink
2004-08-03‎urlLink    Phear Mr Cyclops! urlLink
2004-08-03‎urlLink    Revised a math with my pals today... hope i can do well tomorrow >_
2004-08-02‎urlLink    ~~slurp~~ urlLink
2004-08-01‎"urlLink    Ahhh!!!!! sorry, "" Michael Chang"" *sp*  Poked by Junhao"
2004-08-01‎Attended eileen's(pri sch friend) party yesterday evening!! Had hell lotsa fun!! Met with some of my pals 4 years ago! Really great! urlLink     urlLink
