date‎text
2004-06-20‎urlLink    me and my lil' brother at regal 18 urlLink
2004-06-20‎urlLink    me and lil' sister at Brian's house urlLink
2004-06-20‎urlLink    me... chillin' urlLink
2004-06-20‎urlLink    The girls singing karaoke!!! urlLink
2004-06-20‎urlLink    My SCHOOL!! urlLink
2004-06-20‎urlLink    Kristie!! a good friend of mine urlLink
2004-06-20‎urlLink    Omar, Hector, and Andy's back (bowling night) urlLink
2004-06-20‎urlLink    My brother and Sister playing on the snow at NOrth Carolina urlLink
2004-06-20‎urlLink    The first filipino bead flag I made. urlLink
2004-06-20‎urlLink    Logan pulling the straps of his book bag (when breakdancing battle at Stratford) urlLink
2004-06-20‎urlLink    Martin with a tampon tucked in his ear urlLink
2004-06-20‎urlLink    me............. urlLink
2004-06-20‎urlLink    me and Marjorie at her house urlLink
2004-06-20‎urlLink    My ex Andy (we're good friends now) urlLink
2004-06-20‎urlLink    me eating my birthday cake (Oriental Mindoro) urlLink
2004-06-20‎urlLink    me and layce at their driveway urlLink
2004-06-20‎urlLink    me...  urlLink
2004-06-20‎urlLink    Me at Daisy's house (going to the gym with Bay) urlLink
2004-06-20‎urlLink    me without make-up... I look bad on this pic urlLink
2004-06-20‎urlLink    me at stratford's bathroom urlLink
2004-06-20‎urlLink    me at deb's room urlLink
2004-06-20‎urlLink    Felipe Dylon at a soccer game at Brazil urlLink
2004-06-20‎urlLink    my brother with a hooter chick urlLink
2004-06-20‎urlLink    Me and Pussy urlLink
2004-06-20‎urlLink    This is my cousin's cat... she calls it Mingsimings but me and my friend Savannah call it Pussy.  well anyways on this picture as you can see Pussy was eating the Bulgarian flag that I made for Daisy urlLink
2004-06-20‎urlLink    My future husband!! urlLink
2004-06-20‎urlLink    My school urlLink
2004-06-20‎urlLink    My future husband!! lol hahah urlLink
2004-06-20‎this morning was horrible... i wanted to go to the damn flea market but my lazy ass uncle won't give us a fuckin' ride!!!  I mean that's why he's living with us so he can provide us some sort of transportation since my mom doesn't know how to freakin' drive.  I mean i know ain't wiser than she is...  but come on now my dad has been teachin' her for like 3 or more months now... and then she blames my dad for not being able to teach her better??? she's the one who don't wanna listen to my dad.  she doesn't like being told what to do.  I mean this shit is all her fault.  She's the one who wanted us to move... she spent a bunch of money just movin' to this trashy trailer.
2004-07-19‎Go to my website:   urlLink http://malandi.azn.nu
