date‎text
2004-07-28‎Hey, today was another day that I got to sleep in and I'll tell you what, I've been having some really interseting dreams lately. I'll explain them later though. So today I'm also supposed to go to the Marine station again. Hopefully SSGT Palmer is doing better. I feel so bad. I'll give you an update on his condition later. Gotta go. Bye!  ---Gyzmo
2004-07-27‎Today I got up around 10:00 after sleeping in for the first time. Boy did that feel good. Then I hung around all day doing nothing, but playing games on the computer and talking ot friends, before leaving to go to the RSS Grand Rapids, Marine Corps station and working out and running. We actually played a soccer game. However, I hurt my SSGT Palmer in the last minute of the game. I felt really bad. He could have fractured his bone below his knee cap. Yikes!! I didn't mean to do it and he knows that and he tells me not to feel sorry, but I do and I don't know what to do. I'm sorry SSGT Plamer. Please for give me. For now I have nothing more to say....but I'll write more later.  ---Gyzmo
2004-07-26‎Hey this morning I got up at 6:30 (yeah that was hard to do, especially after the weekend being the way it was and all....all I wanted to do was sleep in). But anyways, off to work I went and then I came home and PT-ed myself and then went to bed.   ---Gyzmo
2004-07-25‎"So today we head home from Battle Creek after a 5 mile ""moto run"" (motivational run) and morning chow. Boy am I tired, but I'm not complaning yet. I like it here and I wish that I didn't have to leave. Oh well though. It will be good to go home and see some friends and of course my family. Gotta go. Bye!  ---Gyzmo"
2004-07-24‎So yesterday I arrived at Fort Custer, Battle Creek, Michigan around 5:30 Pmand experiance some tought drills, and training. I thought it was fun though. Then around 8:00 we headed into the mess hall for chow and we had our first meal and lesson about chow time. Then we headed back to thebarracks for tivoli. Then we hit the dubbies and the head, and lastly the racks, after a debriefing about Fire watch for each of the 21 females from 4 different RSS platoons in Mchigan. Then it bagan. Fire watch and I had the first duty. That was quiet interesting. Then the next day revoli was at 5:30 am and it was off to the guys barracks and then the Chow hall for some morning chow. And man did we PT a lot because our guidon had been stolen in the guys barracks, because they sucked a fire watch. Anyways, then we had more PT-ing, IT-ing, and field day stuff, and games in the boondocks and classes about Marine Corps basic knowledge and history. It was fun, and I was tired though and I lost my voice. It was hard that night to do fire watch.  But I'll tell you more on this later when I get the time to write, for now though I have to go. Bye!  ---Gyzmo
2004-07-23‎So this morning I am packing a backpack with clothes for a weekend trip to Fort Custer, Battle Creek, Michigan.....where I will be training wiht the United States Marine Corps for boot camp (basic training). It should be fun and I am excited, and nervous to go. I am to leave at about 1:00 pm for the Fort and I won't be home until late Sunday night. See you all later!  ---Gyzmo
2004-07-22‎Hey there.....so today I went to work again at 7:00 am and then I went to Ben's house at night until 3:00 am. We saw a movie and talked and just hung out it was fun.  ---Gyzmo
2004-07-21‎Today I went to work again. I have to work everyday this week. How fun!! (*sarcastically*) Anyways, then I have the Marines again at night.  ---Gyzmo
2004-07-20‎Hey today was an interesting day....with work, shoping, Ben calling, other friends calling, the Marines, and more. But I'll tell you more later. Bye!  ---Gyzmo
2004-07-19‎So today I worked at 7 am and then I did Marine work until 11:00 pm. I'll write later.  ---Gyzmo
2004-07-18‎Hey today I built castles, I'll explain later.      ---Gyzmo
2004-07-17‎Today I babysat for Hannah, and then I went to work
2004-07-16‎dude I went on a date with ben.      ---Gyzmo
2004-07-15‎Today is a better day, as we all struggle through this new information and go on with our lives.  I pray that God would be in everyone's hearts and help guide them, and give them comfort.  ---Gyzmo
2004-07-14‎He's alive.....I'll tell ya the story later!!!!!!  Thank God for Pat.  Sorry God, I never meant to be mean and say that I hated you.....I was just angry but I bet you already new that, because you have my whole life already planned out.  Thanks God for bringing Pat back to our lives.  And I'd like to pray for Nick who was also in the car accident and did die.  Please God be with his family.  And I pray that his soul would be at rest.  He was my special project and I did my best to preach the word of God to him, in every way. And I pray that Pat will come from his surgery and all will be alright.  ---Gyzmo
2004-07-13‎Hey, so today sucks even more, because today is Pat's visitations at his funeral.  That's right a funneral for a seventeen-year old.  God, I'm so upset, confused, and sad by this whole thing.  I don't even know what to say or think right now.  It's not fair!  Where's God?????  Where the heck is God at a time like this and how could he let something like this happen?  Well, you could say that God wanted him home and that's why he had to die, well there's been some times when I've wanted things and I haven't gotten them.  Why should God!?!?!  I hate God! I hate him!!!!
2004-07-12‎Hey so today I lost a good friend of mine.  His name was Pat Bement.  He was a Senior at Forest Hills Northern High school, and he was only 17 years old.....but ya know what gets me the most is......Where is God?  I'm so confused by what happened, that I can't even fathom it.
2004-07-11‎"So today was ok.  This morning I got up and went to church and our pastor Michael Spitters talked about ""letting things go""...(like things from the past, or things that you don't wan tanyone to know about) and it hit me really hard.  I will write more about this later though.  Like tommorrow.  Oh and then I went water tubing, sea-doing and swimming at Green Lake at my friend's cottage.  And then I got to talk to Ben!!!  yeah!!!.....but I still miss LCPL.  =*(   Anyways though....I have to go right now but I'll type more tomorrow because I'm like four days behind.  Geez...I'm so busy!  Bye!!!!  =D  ---Gyzmo"
2004-07-10‎Today was boring and then I ate at le's house and we had lamb.  It was good.
2004-07-09‎"Today was very intresting, because I didn't do anything. All I did was play around, at the ""Y"" where friends could be found. I just ""hung out"" that's all I did, and and made new friends with younger kids. But when the time came to close, I started home and took a doze. And now that it is getting late, I'll go to my room and sit and wait. I'll read a book or think awhile, and then I'll close my eyes until tomorrow. And who know's what tomorrow will bring, because everyday there's a new something. So that's my poem about today, and that's really all I have to say.  ---Gyzmo"
2004-07-08‎"Today I went to the Air Zoo after I picked up my friend from the Muskeegon airport.  I""ll write more later."
2004-07-07‎"Hey, this site was created today for anyone, anywhere, to read and just get a grip on what a teenager might have to say about life. Many teens might have thoughts or questions about life, (I know I do) and they might not know how to express them. This is just merely my way of expressing what's running through my mind, as I go about day to day.  Each and everyday, notes will be posted relating to that day; and all past notes can be found in the archives below. Simply click on the archive button of the month that you want, and search for the day of notes that you'd like to read.  Also, feel free to express your thoughts, comments, or questions on this site, through the area labeled ""Comments"". Please remember that your comments will be made visible to all who access this website (the public); and that any derogatory terms, or inappropriate language (including that which may offend others) will be deleted. Thanks and enjoy!  ---Gyzmo"
