date‎text
2004-06-24‎urlLink    This is my sister Loan  and my cuzin Kerina urlLink
2004-06-22‎urlLink    o.h.  y.e.a..h  t.h.i.s.  i.s.  m.e.  a.n.d.  t.i.f.f.   y.e.p.  i. l o.o.k.  g.r.e.a..t .  s.o.  a.f.t.e.r.  h.e.r.  t.h.i.n.g.  .w.a.s.  d.o.n.e.  .w.e. .w.e.n.t.  t.o. e.a.t.  a.t.  c.o.m.  t.o.m.  t.h.a.n.h.  i. t.h.i.n..k  i.  s.m.e.l.l.e.d.  i.t.  r.i.g.h.t.  w.e.l.l.  i. t.h.i.n.k..  i.t.  w.a.s.  f.u.n.  i.  h.o.p.e.  m.y.  n.e.x.t.  y.e.a.r.  g.r.a.d.u.a.t.i.o.n.  w.i.l.l.   b.e.  t.h.e.  b.e.s.t.  .h.ah.a.h.a.  i.  h .o.p.e.  t.o.  g.o.  t.o.  co..l.l.e.g.e.   s.o.  f.a.s.t.   .l.i.k.e.  s.o.m.e. p.e.o.p.l.e.  d.o.n.'t.  e.v.e.n.  k.n o.w.  .w.h.a.t.  t.h.e.y.  w.a.n.t.  i.  k.n.o.w. . w.h.a.t.  i.  w.a.n.t.  a.n.d. . i.  w.o.n..'t.  m.e.s.s.  .a.n.y.t..h.i.n.g.  u.p.. urlLink
2004-06-22‎urlLink    Hey this is my cuzin's gaduation who it's so kewl. she graduated get it -ed sghe past it. OMG it was fun. Althought at the end a lot of people scattered around and we couldn't fine her.  Go ahead tiff copy and paste it to your computer urlLink
2004-06-22‎urlLink    me and jennifer also mu cuzin urlLink
2004-06-22‎urlLink    my sister Shannon Ho urlLink
2004-06-22‎W.e.l.l.l.  t.h.i.s.  i.s.  n.o.t.  .a. .j.o.k.e.  i.'m.  d.o.i.n.g.  t.h.i.s.  s.i.t.e. f.o.r.  m.y.  f.a.m.i.l.y.  b.e.c.a.u.s.e.  m.y.  s.i.s.t.e.r.  s.u.g.g.e.s.t.e.d.  t.h.a.t.  i.  s.h.o.u.l.d.  h.a.v.e.  a.  s.e.c.t.i.o.n.  o.f.  o.n.l.y.  f.a.m.i.l.y. p.i.c.t.u.r.e.s.  i.n.  t.h.e.m.  s.o.  i.  d.i.d.  i.t..
2004-07-07‎urlLink me
2004-06-28‎urlLink    These are some new and old pictures of the Bolsa Girls- class of 05 rocks! urlLink
2004-06-26‎urlLink    This is me and Diana. She's a great friend. we had a lot of fun knowing each other last year. Awww danm this year she's a senoir but she left. aww i'll miss you diana. but this would keep it as memories. I'll visit u if u still work at a doller tree. hahaha yeah. urlLink
2004-06-24‎urlLink    This is judy and i would like to dedidate this picture to her because she's a great friend. Darn i hope we could take more pictures together so then the picture wouold be like maralyn's. well yeah enjoy. urlLink
2004-06-24‎urlLink    This a page that is dedicated to my friend Michelle. She's a great person and it's been great knowing her for all three years. urlLink
2004-06-24‎urlLink    This calloge here is dedicated to Marilyn Vo. She ghas been such a good friend. i've known her for two years now. She's been great and we had a lot of memories together. So here i made this calloge for the memories that we shared. Last year we went to knotts and it was the best time i had  with a friend. i remembered that we couldn't get in because my sister faked that she was 12 yet she was really 14 and the sacurity man damn i still remember his name (angel) Sure he's and angel. he's more like a devil. well yeah so my sister had to but another ticket fot 25 doller of which the money was for us to eat and rent a locker. but the funniest thing is that a security man told my sister to flip her shirt inside out because of what was on her shirt it said sercurity lol she she flipped it they tought that some kid would go up to her and ask for question and my sister would give the wrong answer. OMG it was hemiliating. hahah well that's all just wannah say that maralyn had been a GREAT friend!!!!!! urlLink
2004-06-23‎urlLink LISTEN TO IT
2004-06-22‎urlLink    This is linh and me. Another one of those girls that i kik it with. she's nice. i also have herfor english. She's so joyful. it's great knowing her fot three years urlLink
2004-06-22‎urlLink    o.h.  y.e.a.h.  i.t.'.s.  m.e.  a.n.d.  L.i.l.y..  I.'.t .b.e.e.n. . a. . gr.e.a.t.  t.h.r.e.e.  y.e.a.r.s.  k.n.o.w.i.n..g.  h.e.r.. A.t.  t.h.e.  f.r.e.a.s.h.m.o.n.  y.e.a.h.  w.e.  h.a.v.e. . se.w.i.n.g.  a.n.d..  i.n.t.e.r.i.o.r  .d.e.c.o.r.a.t.o.r.  t.o.g.e.t.h.e.r.  .an.d. .. j.o.n.i.o.r.  .y.e.a.r.  w.e.  .ha.v.e . .e.n.g .li.s.h.  t.o.g.e.t.h.e.r .. .It.'s.  g.r.e.a.t.  h.a.n.g.i.n.g.  .o.u.t.  w.i.t.h. . h.e.r.  .a.n.d.  .a.l.l  .s.h.e. .'.s.  f.u.n.  .t.o.  .t.a.l.k.  t.o..  .W.i.t.h.o.u.t.  .h.e.r.  .i.n. . e.n.g.l.i.s.h.  .i.'.l.l .b.e  .s.o.  .lo.n.e.l.y. urlLink
2004-06-22‎urlLink    M.e.  a.n.d.  .C.i.n.d.y.  a.k.a   s.h.o.r.t.y.  w.e.l.l.  t.h.i.s.  g.i.r.l.  h.a.s.  .b.e.e.n.  a.  g.r.e.a.t.  .o.n.e.  s.h.e.'.s.  s.u.c.h.  .a.  l.o.v.i.n.g.  g.i.r.l . I.'.v.e.  k.n.o.w.n.  h.e.r.  e.v.e.r.  s.i.n.c.e.  f.r.e.s.h.m.e.n.  y.e.a.r.  a.n.d.  w.e.  w.i.l..l  g.r.a.d.u.a.t.e.  t.o.g.e.t.h.e.r  .n.e.x.t.  y.e.a.r.  h.a.h.a.h.a. urlLink
2004-06-22‎urlLink    M.e.  a.n.d.  A.s.h.t.o.n. urlLink
2004-06-22‎urlLink    M.e.  a.n.d.  J.o.a.n.n.e. urlLink
2004-06-22‎urlLink    M.e.  a.n.d.  C.h.r.i.s.t.i.n.e. urlLink
2004-06-22‎urlLink    This is me and the swim girls urlLink
2004-06-22‎urlLink    C.e.c.e.  a.n.d.  m.e.  a.t.  t.h.e.  l.a.s.t.  d.a.y.  o.f.  s.k.o.o.l.  .b.r.e.a.k..  I.t.' s.  b.e.e.n.  g.r.e.a.t.  k.n.o.w.i.n.g.  h.e.r..  S.h.e.'.s.  n.i.c..e..  I.t.'.s.  b.e.e.n.  3. .f.u.l.l.  y.e.a.r.s.  .t.h.a.t.  .i.  k.n.o.w.  h.e.r.  a.n.d. h.a.n..g . o.u.t.  t.o.g.e.t.h.e.r.. urlLink
2004-06-22‎urlLink    *{Michelle}*  and *{me}*. She's *{been}* a *{great}* friend. *{I}* wish *{she}* could *{still}* kik *{it}* at *{my}* group. *{well}* yeah *{she's}* nice *{and}* all. *{this}* pic *{was}* on *{the}* last *{day}* of *{school}* that *{she}* took *{the}* time *{to}* take *{a}* snap *{shot}*. urlLink
